PWMFlankingScore,Label
-15935.176726472788,1
-15363.131408422181,1
-16653.98053221047,0
-15177.137505440249,0
-16182.298518600235,1
-15684.897509690718,0
-14916.28005498538,1
-14777.914691044012,0
-18540.248689353677,0
-17136.33687722407,0
-16097.29863820731,0
-16369.206860529313,0
-15564.636238461457,0
-17471.27332138015,1
-17038.707803752968,0
-14524.116611647645,0
-16591.817897225497,1
-15238.852191761998,0
-16589.71659884272,0
-16571.162236111875,0
-15841.845840548705,1
-13952.576402916813,0
-14922.494062221414,0
-18119.642681290075,1
-15767.345463462376,0
-15489.077813789978,0
-15944.38223064889,0
-16239.442389214562,0
-15679.519593482662,0
-16623.421230520387,0
-15135.37286073456,0
-14417.984910699235,0
-14539.680315102745,0
-15171.287567541895,0
-15663.486437150083,0
-15591.146255300919,0
-14331.830956989983,0
-16722.52864409069,0
-16911.738009972865,0
-15458.48923032883,0
-14965.321953480485,1
-14801.010156225871,0
-16047.340798649446,0
-15783.448805194663,0
-14955.400803547436,1
-15281.62929972822,0
-16358.502130280905,0
-16801.773071049716,0
-14707.297077973542,0
-16515.28540632558,0
-16591.584595709268,0
-17349.713709656276,0
-18862.365379862276,0
-17960.968716227206,0
-16824.174456040746,0
-14656.69103603797,0
-15546.224225282089,1
-16563.629754520043,0
-16981.650486293893,0
-16760.715554327064,1
-16163.307908515908,1
-17190.287172599026,0
-15396.453643103974,0
-14779.366369712045,0
-17569.243253005006,0
-16183.666544750155,0
-17330.28638242806,0
-16321.945051360117,0
-19448.928203784137,0
-15720.95867837672,1
-16178.538518852565,0
-18203.30158990816,0
-16291.314261129894,0
-15775.883752256905,0
-16194.088981925921,0
-15063.693594980945,0
-15752.142259725157,0
-17961.013009317507,1
-16605.211199346846,1
-17068.439183738243,0
-15417.46913429453,1
-16338.864216338376,0
-17951.607823826253,0
-15622.91094032112,0
-18716.371373486767,1
-15648.260995542809,1
-19380.018625598717,0
-17621.61279932534,1
-17949.582477909138,1
-17254.496808816908,0
-17963.24813602443,0
-16095.565399507072,0
-15935.176726472788,0
-15264.275778116978,1
-16182.298518600235,1
-17418.299675034305,0
-17236.212121777175,0
-16102.691202259432,0
-16183.872511324502,0
-16207.398738550217,1
-15742.881284469191,0
-15265.865539425351,0
-18540.248689353677,0
-14758.803147340897,0
-16022.548840043195,0
-15568.45936301712,0
-17729.998729433486,0
-18344.28023227721,1
-15082.734976643078,0
-17038.707803752968,0
-15003.856869357725,0
-14352.625667564056,0
-15250.444686163779,0
-15817.155205907733,0
-16760.88737849685,0
-17707.557116874672,0
-15646.74566804859,1
-15949.633111316605,0
-17169.776589926936,0
-17001.074809544654,0
-14321.781918726709,0
-14365.3339783004,0
-14909.49278137842,0
-15274.295426278397,0
-16865.521146403327,0
-14961.992625689829,0
-15171.287567541895,0
-15362.065826062393,0
-15663.486437150083,0
-15591.146255300919,0
-14331.830956989983,0
-16654.98673379244,0
-15139.14274033642,0
-14920.55114378915,0
-16874.044859065532,0
-15998.355127825103,0
-16369.127576604293,0
-14955.400803547436,0
-17189.471560959904,0
-17911.059059780207,0
-14690.057850194537,0
-15850.072097121234,0
-16196.591527539982,0
-15932.137018906225,0
-16824.174456040746,0
-15869.798630988724,0
-16163.307908515908,1
-16429.043048970383,1
-17268.777260282615,0
-16112.406053816125,0
-16625.426506281965,0
-15030.472979668039,0
-15300.497820910601,1
-15672.742339786584,0
-15942.161452409578,0
-16257.376788806716,0
-15316.83580358551,0
-17330.28638242806,0
-16111.540867687201,0
-17462.489263535303,0
-16281.028504069633,0
-17202.83411746357,1
-15361.967009302667,0
-16890.403834716246,1
-16323.192639585543,0
-15393.61527359067,1
-18203.30158990816,0
-15043.084328342782,0
-16388.53708984877,1
-16558.279651523517,1
-18267.729792283044,0
-15343.435995264857,0
-17961.013009317507,1
-16921.274800616327,1
-17811.297226896728,0
-17373.514020341634,0
-17590.623313474836,1
-16338.864216338376,0
-16257.45095576468,0
-15561.621964795295,0
-16824.384470512337,0
-17397.04458008784,0
-18337.80503196406,0
-17752.52325445044,0
-15355.155022751931,1
-17212.068734591918,0
-16736.982474879762,0
-16860.999745510784,1
-15665.440443717851,1
-14272.519274101049,0
-16437.765264472328,1
-14026.433756045075,0
-17236.212121777175,0
-16102.691202259432,0
-16183.872511324502,0
-15919.355836501467,0
-15742.881284469191,0
-18540.248689353677,0
-17903.932136671217,1
-14758.803147340897,0
-16022.548840043195,0
-15665.533061756581,0
-16378.285596843227,1
-15568.45936301712,0
-15493.316020450518,0
-17729.998729433486,0
-18344.28023227721,1
-17038.707803752968,1
-13685.226805979544,0
-14510.179655051308,0
-17096.883991593648,0
-14422.019312503093,1
-16139.916005659159,0
-15250.444686163779,0
-15088.585300713039,0
-16760.88737849685,0
-17448.11192935897,0
-15885.544095840802,1
-14422.287874107009,0
-16530.384610261193,0
-15734.013798017766,0
-15379.521640422186,0
-17006.170659587533,0
-14998.824110442392,0
-15114.339837807689,0
-16516.38979976092,0
-15992.338890193512,0
-16204.32466487283,0
-14365.3339783004,0
-16535.91802026437,0
-16865.521146403327,0
-14961.992625689829,0
-15171.287567541895,0
-15591.146255300919,0
-15370.364542159534,0
-15319.549426431322,0
-14698.34122801786,0
-16874.044859065532,0
-15998.355127825103,0
-15296.492688313232,0
-16257.66376833224,0
-17911.059059780207,0
-16816.571052909054,1
-14297.612280178206,0
-15948.007067487812,0
-17196.74134738527,0
-17268.777260282615,0
-16306.147080857447,0
-16410.687557996273,0
-17136.556151481363,0
-15357.372658647771,0
-15396.453643103974,0
-16453.01722561538,0
-16340.508321047731,0
-15672.742339786584,0
-15316.83580358551,0
-17330.28638242806,0
-16111.540867687201,0
-16281.028504069633,0
-16321.945051360117,0
-15720.95867837672,0
-16300.517386237501,0
-18203.30158990816,0
-16054.770011417138,0
-15043.084328342782,0
-16194.088981925921,0
-18267.729792283044,0
-15343.435995264857,1
-15855.486166599549,0
-17961.013009317507,1
-17906.573500782713,0
-17811.297226896728,0
-17373.514020341634,0
-16338.864216338376,0
-15561.621964795295,0
-17655.41445797298,1
-19354.879743708694,1
-17805.080649612923,1
-17212.068734591918,1
-16736.982474879762,0
-13844.468450930033,1
-14325.981144233272,1
-13934.210179750602,1
-16653.98053221047,0
-14258.995073479187,0
-15305.800653085815,0
-15964.61771188452,0
-14272.519274101049,1
-16826.042569846504,1
-14026.433756045075,0
-15185.026130069384,1
-16207.398738550217,1
-15919.355836501467,0
-18540.248689353677,0
-16450.47094623,0
-15742.607592180922,1
-15802.180615674335,0
-15347.377179915313,0
-15568.45936301712,0
-15493.316020450518,0
-15157.31558858013,1
-17096.883991593648,0
-13812.296293058424,1
-15640.714604686005,0
-14858.02336307705,0
-16497.20837026766,1
-15451.331867307561,0
-16139.916005659159,0
-13693.59126602291,0
-14554.960424000103,0
-16776.6151631647,1
-17448.11192935897,0
-15885.544095840802,1
-14422.287874107009,1
-15734.013798017766,0
-15379.521640422186,0
-14556.316940401119,0
-14998.824110442392,0
-16066.607196780327,1
-15663.486437150083,0
-14654.96078424757,0
-14331.830956989983,0
-15370.364542159534,0
-17080.38998496015,0
-16654.98673379244,1
-15319.549426431322,0
-15475.221113662783,0
-17358.634530195293,1
-17328.210762286388,0
-16369.127576604293,0
-14955.400803547436,0
-16257.66376833224,0
-16816.571052909054,0
-15850.072097121234,0
-16196.591527539982,0
-17960.968716227206,1
-15932.137018906225,0
-15513.930065188388,0
-16530.68724606749,0
-14739.47230362847,0
-17196.74134738527,1
-16112.406053816125,0
-16625.426506281965,0
-16410.687557996273,0
-17136.556151481363,0
-15357.372658647771,0
-16927.567788822646,0
-16340.508321047731,1
-15195.86506207384,0
-14467.91579098877,0
-15391.702686411218,0
-15672.742339786584,0
-15460.012260401067,0
-15785.832010317848,1
-16226.049199161373,0
-17330.28638242806,0
-15230.877395817626,0
-16262.767944077845,0
-18035.473130511225,0
-16321.945051360117,0
-15720.95867837672,1
-16890.403834716246,1
-15854.73883615326,0
-16296.81994834086,0
-16323.192639585543,0
-17325.273212605814,0
-16300.517386237501,0
-17671.246768418896,0
-14127.65979575605,0
-16194.088981925921,0
-17477.442143459666,0
-17258.748798104083,1
-17906.573500782713,0
-17373.514020341634,0
-16045.891724410421,0
-17605.483942474213,0
-16338.864216338376,0
-17397.04458008784,0
-18323.96342491944,1
-17350.169431660357,0
-17076.613098554568,0
-15386.33636408345,1
-19271.559047916602,1
-17529.426166631303,1
-19501.261455374937,1
-17022.894462482713,1
-16162.066213598187,1
-15530.699983672233,1
-14526.818957902076,1
-16605.62099781288,1
-15403.81520313675,1
-17233.666657751775,1
-15123.701975463215,1
-18179.48302287448,1
-15532.511225378083,1
-17087.62150036029,1
-16976.476517214327,1
-16087.944928646073,1
-16670.99506504667,1
-14793.1225435835,1
-14992.070822360325,1
-15655.247798362996,1
-17780.642110237666,1
-14912.324297523965,1
-17173.536591077995,1
-15743.101649719383,1
-19128.895433134265,1
-16072.463677964635,1
-15987.723680393141,1
-16253.125907430569,1
-14621.299350706111,1
-14714.796831288108,1
-19856.07644429746,1
-18648.570585741596,1
-18432.90626231449,1
-17450.562224462436,1
-17573.652859138856,1
-17198.325421673748,1
-17301.5544001622,1
-17241.713863207497,1
-17506.203199117153,1
-16633.501494839325,1
-16633.501494839325,1
-15680.910416087678,1
-16455.11467352256,1
-16235.637329844652,1
-15515.985382586208,1
-15515.985382586208,1
-15515.985382586208,1
-16876.843226248195,1
-16049.268145839827,1
-15007.709754741993,1
-17631.98521999417,1
-17020.320847654835,1
-16864.516881957563,1
-16639.81160665058,1
-15321.644180489906,1
-17520.29782678706,1
-15916.316946470268,1
-16908.734423670878,1
-20040.179057604033,1
-17776.248991580924,1
-16933.234650396298,1
-16146.567679049364,1
-14674.298670843606,1
-16443.816415246638,1
-18304.24332384495,1
-14774.755828583724,1
-16894.26155266369,1
-16967.88586997927,1
-17933.37052268974,1
-18875.379993307248,0
-16800.014886853183,0
-16307.756859587524,1
-14611.009500110205,1
-15172.051052557523,0
-19525.35120315887,1
-19020.76359827477,0
-16642.944507724864,0
-15220.295559301348,0
-15698.294248159184,0
-15442.787265819266,0
-16709.34993384844,0
-15397.113789039107,0
-17937.942954308473,0
-16938.6679856136,0
-18459.862590048797,1
-18318.42990653365,0
-14644.362069683564,0
-16799.50543718385,0
-14574.180060119204,0
-15489.566049842586,1
-16786.04567919043,1
-15792.888230883023,0
-15827.226722178353,0
-15586.396662457451,0
-17006.55661321855,0
-16368.972854086633,0
-15328.525956126226,0
-14753.843243465497,0
-16792.948652203846,1
-16297.698798773563,0
-16140.47343915098,0
-15559.77340286175,0
-17808.522941744817,0
-15398.38572654358,0
-15741.200294942631,0
-15781.78583090646,0
-15611.867396189398,0
-15931.042881344,0
-14251.373197641524,1
-14773.89341562359,0
-16750.27518735647,0
-14876.85666396097,0
-16368.503881822504,1
-15062.088212293664,0
-16920.576614593858,0
-16147.634315996951,0
-18339.52269617752,0
-15660.315791204472,1
-16566.508721386024,0
-16985.65612825013,1
-16303.657743726504,1
-18512.73724746047,1
-15351.712238366717,0
-16064.688944516382,0
-14817.866728048572,0
-16746.88737418381,0
-15730.337693152258,0
-17873.650099244296,0
-14570.087675176304,0
-16468.064147824058,0
-18020.55738920901,0
-17381.061679380615,0
-14294.990336642832,1
-15427.70778511983,0
-17692.18743488526,1
-20678.87520499324,0
-17212.228115881797,0
-15371.231849714466,0
-14644.240466294073,0
-16350.784200742353,0
-14331.787889572028,0
-17392.97194950273,0
-16830.89909980137,0
-15542.761726778153,0
-15658.031236472027,0
-16356.535198576817,0
-15302.082884017667,0
-15025.747494530928,0
-17443.099834402914,0
-16872.311267762554,0
-16066.231520955036,0
-16202.835000667716,0
-17965.74723156282,0
-15363.368230834501,0
-15423.928019007044,0
-17563.46566687291,0
-17514.98273360269,0
-15052.202848127872,0
-16245.69930088401,0
-15775.440180655243,0
-15478.312826945086,1
-15923.405884362497,0
-16860.041992268536,1
-16353.314992208954,0
-15229.010635921286,0
-16410.43391043742,0
-18238.741304518095,0
-17110.84870784931,0
-16484.706375959526,0
-15142.557046184364,1
-16967.88586997927,0
-14460.091945492863,0
-16440.553435490645,0
-15829.352614200765,0
-16307.756859587524,0
-15916.029215445125,1
-17300.26506751916,0
-16499.114084520963,0
-15349.570902878402,0
-17014.67232232426,0
-14284.558041864,0
-15994.447331382544,0
-14519.157454358916,1
-15779.470738476173,0
-16199.289816486136,1
-16134.545607536571,0
-15436.059337589937,0
-15854.013363065555,0
-18459.862590048797,1
-16799.50543718385,0
-17638.00506852281,0
-15498.493813149318,1
-15489.566049842586,0
-16786.04567919043,1
-16220.920724316264,0
-15453.804503561192,0
-16709.638563004915,0
-17844.1639497539,0
-16539.562514997597,0
-15424.317730310137,0
-15328.525956126226,0
-15368.016588570885,0
-15559.77340286175,0
-15398.38572654358,0
-16351.849444260171,0
-17167.781973842757,0
-14773.89341562359,1
-16307.077262235216,1
-15244.90375358679,0
-16158.840259749359,1
-14876.85666396097,0
-16890.604184595486,0
-14274.520622599559,0
-18393.72769704922,0
-16072.920230985252,0
-15146.0109280164,0
-17895.121931475158,1
-15935.332069862978,0
-16303.657743726504,1
-17368.245572652195,0
-16924.81336522697,1
-17301.961178127727,0
-18609.042254880587,0
-15545.396847742311,0
-16876.203224459998,0
-16064.688944516382,0
-16746.88737418381,0
-16436.3120368358,0
-17362.23774222185,1
-17381.061679380615,0
-17212.228115881797,0
-18311.428774834603,0
-17010.4815763419,0
-16808.896921475145,0
-15863.068226152755,0
-16350.784200742353,0
-17101.721443944407,0
-16582.52509424045,0
-15966.45829710225,0
-14809.052386263793,0
-16889.668851716375,0
-16623.938911919697,0
-16202.835000667716,0
-16867.79026353337,0
-14616.611805818979,0
-15319.280551138057,0
-16245.69930088401,0
-15098.62895978683,0
-15923.405884362497,0
-17927.654795862753,0
-16513.18922396437,0
-16459.919863476753,0
-15142.557046184364,1
-14774.755828583724,0
-15203.603379495618,1
-14463.257298204107,1
-16967.88586997927,1
-17933.37052268974,1
-15829.352614200765,0
-14557.847255275992,0
-14611.009500110205,0
-15916.029215445125,0
-15172.051052557523,0
-16226.34398981208,0
-16499.114084520963,0
-15282.78369011255,1
-17014.67232232426,0
-15698.294248159184,0
-14137.988897902233,0
-17749.67116710254,0
-14519.157454358916,0
-15779.470738476173,0
-16597.005583684524,1
-15094.213416968609,0
-16134.545607536571,0
-17937.942954308473,0
-17304.001082503142,0
-15436.059337589937,0
-15854.013363065555,0
-18318.42990653365,0
-16799.50543718385,0
-15586.396662457451,0
-15453.804503561192,0
-15878.570197083993,0
-16709.638563004915,0
-16368.972854086633,0
-14441.461231082438,1
-15328.525956126226,0
-16771.88235552405,0
-15368.016588570885,1
-16792.948652203846,1
-16140.47343915098,0
-15559.77340286175,0
-16202.826586554671,1
-15398.38572654358,0
-15741.200294942631,1
-16351.849444260171,0
-16313.244668493682,0
-14251.373197641524,1
-15053.33455141271,0
-15244.90375358679,0
-16158.840259749359,0
-14876.85666396097,0
-18393.72769704922,0
-16147.634315996951,0
-18140.68238095604,0
-16303.657743726504,1
-17368.245572652195,0
-16924.81336522697,1
-18927.542248355465,0
-18512.73724746047,0
-16876.203224459998,0
-14817.866728048572,0
-16802.325876661576,0
-15730.337693152258,0
-16888.04382051055,0
-18024.69350063668,0
-15766.494272930939,0
-14570.087675176304,0
-14633.792146981323,0
-17692.18743488526,0
-17212.228115881797,0
-18311.428774834603,0
-15371.231849714466,0
-14644.240466294073,0
-15759.476168999146,1
-14331.787889572028,0
-15764.780586467688,0
-17234.96337640411,0
-17101.721443944407,0
-15517.200797304933,1
-17385.16615640324,0
-17356.796759871937,0
-15302.082884017667,0
-16698.469772554006,0
-21166.099660918397,0
-15025.747494530928,0
-17443.099834402914,0
-16324.794422298462,0
-14809.052386263793,0
-16872.311267762554,0
-16066.231520955036,1
-16539.510985396708,0
-17787.279440634575,0
-17297.721467566324,0
-17965.74723156282,0
-15279.379000641075,1
-15425.438180238169,1
-17563.46566687291,0
-17514.98273360269,0
-19207.516804305604,0
-16867.79026353337,0
-16835.82599622829,0
-14616.611805818979,0
-16787.79495621112,0
-15775.440180655243,0
-15478.312826945086,0
-17927.654795862753,0
-17417.313407385656,1
-15712.704947586844,0
-15229.010635921286,0
-16484.706375959526,0
-16060.875418917127,0
-17400.80009944693,0
-15624.496497913062,0
-16459.919863476753,0
-15274.982690881903,0
-16918.453052096556,1
-17933.37052268974,1
-16574.548269661253,0
-15406.699471903008,0
-17535.065264501663,0
-16582.38726309971,0
-15319.622942158228,0
-15282.78369011255,1
-17014.67232232426,0
-13852.654957082124,0
-15879.549283716615,0
-15390.652536885236,0
-14137.988897902233,0
-15994.447331382544,0
-14323.903200586852,0
-15442.787265819266,0
-14285.610009330923,0
-14018.429205401095,1
-13844.516212881827,0
-15094.213416968609,0
-16222.478601664498,0
-15571.68504224417,0
-17239.67121362542,1
-16673.868490860004,1
-16752.638134854067,0
-16938.6679856136,0
-15436.059337589937,0
-15854.013363065555,0
-17638.00506852281,1
-15586.396662457451,0
-14808.710901975883,1
-16027.056156912085,1
-15028.65155199762,0
-16569.19653095907,0
-15234.934958872462,0
-15885.55606256768,0
-14982.206445257958,0
-16771.88235552405,0
-15368.016588570885,0
-15595.915824159763,0
-13831.022928104192,0
-15398.38572654358,0
-16830.824205084235,1
-15611.867396189398,0
-16158.840259749359,0
-14798.98618148457,0
-15648.795674683714,1
-15956.984028009383,0
-16147.634315996951,0
-16853.261060250465,0
-16949.15358890281,1
-17442.079748601256,0
-17107.16025333378,0
-17742.59430921994,0
-15986.896207353857,0
-16446.11709230536,0
-15214.137233290738,0
-16396.622086976306,1
-16508.282603821764,0
-16468.064147824058,0
-17381.061679380615,0
-15413.256014715578,1
-17692.18743488526,0
-18943.58172413457,0
-17212.228115881797,0
-17010.4815763419,0
-17352.836286717607,1
-17050.301586403042,0
-15467.029232597031,1
-15760.267679224704,0
-16830.95491412784,0
-17324.096621733996,0
-17234.96337640411,0
-16566.990837064204,0
-16560.288555500472,0
-16060.695161091822,0
-14967.61424562843,0
-14420.365356839466,1
-19207.516804305604,0
-16245.69930088401,0
-15181.339700890549,0
-16155.126613616796,0
-15478.312826945086,1
-16103.867215710454,0
-16413.406509231027,0
-15842.73181082687,0
-18238.741304518095,0
-16760.904808871328,0
-16416.053684671395,1
-15910.78124587646,0
-15142.557046184364,1
-13268.368809227053,0
-14774.755828583724,0
-15274.982690881903,0
-15046.901388240603,0
-17933.37052268974,0
-15664.556614156723,0
-17535.065264501663,0
-17295.236997895732,1
-15319.622942158228,0
-17240.169193385802,1
-19525.35120315887,0
-13852.654957082124,0
-15584.806224698705,0
-15390.652536885236,0
-16698.896035863403,0
-14323.903200586852,0
-15442.787265819266,0
-14018.429205401095,0
-13844.516212881827,0
-15571.68504224417,0
-16752.638134854067,0
-16658.362718659922,0
-16170.505881769659,0
-16520.72609100028,0
-16938.6679856136,0
-16171.628799648446,0
-17638.00506852281,0
-16123.320444316278,0
-15976.824644115412,1
-15911.03929352737,0
-17681.79651516461,1
-17021.86498284887,1
-16771.88235552405,0
-15368.016588570885,0
-15728.93632023077,0
-15595.915824159763,0
-16681.635744569423,0
-15398.38572654358,0
-14490.54245773456,1
-15958.393117312055,0
-15611.867396189398,0
-19159.220364664412,0
-14773.89341562359,0
-16158.840259749359,0
-18102.308752638866,0
-14274.520622599559,0
-16147.634315996951,0
-16985.65612825013,1
-16303.657743726504,0
-16915.371795478015,0
-17071.142698015126,0
-17301.961178127727,0
-16468.064147824058,0
-18020.55738920901,1
-15446.068471341343,0
-17381.061679380615,0
-18447.50888515143,0
-17148.926136318387,0
-18311.428774834603,0
-17010.4815763419,0
-15751.021208036227,0
-16018.467569247583,0
-17951.33583734299,0
-16350.784200742353,0
-15467.029232597031,1
-16640.392743758777,1
-14725.144481880221,0
-15378.044354800066,0
-16203.177330493661,0
-14967.61424562843,0
-16202.835000667716,0
-14420.365356839466,0
-15279.379000641075,0
-15709.515575988686,0
-16867.79026353337,0
-15775.440180655243,0
-15086.820019183806,0
-16103.867215710454,0
-16484.706375959526,0
-19070.925013596174,0
-16459.919863476753,0
-14662.129549995498,1
-13268.368809227053,0
-16967.88586997927,1
-17933.37052268974,0
-15664.556614156723,1
-15674.367953949779,0
-15916.029215445125,0
-19525.35120315887,0
-14873.020181451433,0
-13852.654957082124,0
-15189.265976930224,0
-15994.447331382544,0
-16698.896035863403,0
-14788.23721611761,0
-17354.872930862955,0
-16912.559216298607,0
-15779.470738476173,0
-15571.68504224417,0
-15625.11336389118,0
-15397.113789039107,0
-16752.638134854067,0
-16658.362718659922,0
-16251.488957081028,0
-16170.505881769659,0
-16520.72609100028,0
-16938.6679856136,0
-16171.628799648446,0
-15948.264044726518,0
-15586.396662457451,0
-15148.04845659766,0
-15911.03929352737,0
-16300.19316432024,0
-15234.934958872462,0
-15368.016588570885,0
-16792.948652203846,1
-15728.93632023077,0
-15862.28909679969,0
-13831.022928104192,0
-16681.635744569423,0
-15398.38572654358,0
-15824.546051302486,0
-19159.220364664412,0
-15764.901509707019,0
-18102.308752638866,0
-14876.85666396097,0
-16218.0291777776,0
-14798.98618148457,0
-14274.520622599559,0
-16188.159230945004,0
-18413.78819030944,0
-16985.65612825013,0
-16303.657743726504,0
-17071.142698015126,0
-17301.961178127727,0
-15377.791032834562,1
-17023.76460739915,0
-14817.866728048572,0
-15657.501529798556,0
-17742.59430921994,0
-16189.173641780411,1
-14658.765919120287,1
-16301.833391548167,0
-16038.365526264934,0
-15214.137233290738,0
-18020.55738920901,0
-18447.50888515143,0
-16005.004484982079,0
-18943.58172413457,0
-17212.228115881797,0
-17010.4815763419,0
-15778.689403785127,0
-17402.51585003554,1
-16018.467569247583,0
-17951.33583734299,0
-16350.784200742353,0
-16583.057698722892,0
-17234.96337640411,0
-16640.392743758777,1
-15378.044354800066,0
-18597.971807673322,1
-16560.288555500472,0
-15012.165696766951,0
-16203.177330493661,1
-17356.796759871937,0
-15201.12008933327,0
-15220.347674569779,0
-17443.099834402914,0
-15237.009609551602,0
-16202.835000667716,0
-14420.365356839466,0
-19207.516804305604,0
-16867.79026353337,0
-15982.928198150801,0
-15478.312826945086,0
-17927.654795862753,1
-16096.202922846058,0
-16484.706375959526,0
-16459.919863476753,0
-14662.129549995498,1
-15863.462857916293,0
-17616.860229167192,1
-19033.707822515415,1
-19054.533903902004,1
-17418.853307860267,1
-18709.31737009341,1
-16341.572793512882,1
-15817.745084126667,1
-16638.234496043555,1
-17502.5869091588,1
-17502.5869091588,1
-17436.73668029309,1
-17045.747253746016,1
-18331.937176231873,1
-15601.164495276742,1
-17822.141274672795,1
-16390.200719206692,1
-16182.544666617783,1
-17777.38355685734,1
-17716.874609528648,1
-17716.874609528648,1
-15882.734882647494,1
-15282.121257984736,1
-16499.682144207487,1
-16499.682144207487,1
-17011.939841619856,1
-17758.23503062511,1
-17141.91802115857,1
-16987.548755967426,1
-15000.224050309296,1
-16380.540034850914,1
-16507.992683357686,1
-17275.75471040378,1
-17275.75471040378,1
-15645.189854417597,1
-15645.189854417597,1
-15577.680615424837,1
-16596.582952026118,1
-16677.35299443508,1
-15906.89185248796,1
-18042.36583109372,1
-18291.756804776913,1
-18378.903164449926,1
-17063.234145693652,1
-17063.234145693652,1
-15642.01206074837,1
-15742.094425409776,1
-16830.030260928645,1
-16830.030260928645,1
-16830.030260928645,1
-16380.39549297107,1
-15760.065675949105,1
-17814.489812773678,1
-14360.740923983387,1
-14218.26460082868,1
-14376.545290515829,1
-15943.812817137241,1
-16915.319477235116,1
-16554.4537934629,1
-17199.18704568792,1
-18472.340034125144,1
-18488.41778882883,1
-18488.41778882883,1
-16080.517335199658,1
-15498.68831228236,1
-16439.19481961255,1
-16918.056988811226,1
-16173.887208952308,1
-15133.579200404713,1
-17423.0461044362,1
-16155.751055526613,1
-16238.684085590066,1
-16206.307833372677,1
-16368.516798512508,1
-17052.291801327225,1
-16743.956825481062,1
-16480.704583526836,1
-16117.269718763582,1
-16117.269718763582,1
-15366.49896151893,1
-14483.098022121383,1
-21678.67369828323,1
-17112.44319773272,1
-16485.268809741658,1
-16485.268809741658,1
-16485.268809741658,1
-16160.95874084466,1
-16160.95874084466,1
-16160.95874084466,1
-15883.348048135227,1
-15798.994494740378,1
-16330.791626862601,1
-17176.292165878836,1
-18249.055169925978,1
-17110.87039462551,1
-17705.270154575403,1
-17099.68158352908,1
-17263.99907052225,1
-17666.272405775242,1
-17530.936313195707,1
-17544.84444724618,1
-17790.63378045224,1
-18526.00578074922,1
-19278.522864084778,1
-18734.127255704978,1
-16441.970139531866,1
-18197.927765323333,1
-18233.0691859407,1
-18094.085399507854,1
-17850.908943140836,1
-17880.461365624877,1
-17869.107222126364,1
-17954.984055760957,1
-19034.430604361183,1
-16275.475311683227,0
-16367.549064795478,1
-17146.379329847554,0
-17652.102314492604,0
-18473.76192895162,0
-15497.75253670422,0
-17474.847112980126,1
-17257.460129682153,1
-18343.748816374784,1
-15613.195426889733,1
-16322.285351342005,1
-15523.035690993893,1
-14990.008868800931,0
-17164.840476135858,0
-18066.543833953725,0
-16986.449793041713,0
-16857.166209425268,0
-15356.114945502088,0
-17735.675098361153,1
-19240.45397148875,0
-16892.775516497295,0
-15640.889094974338,0
-15906.729476225943,0
-17273.48386540886,1
-16617.924094225287,1
-15565.138802532225,0
-16556.19705627642,0
-16361.166900855407,0
-15863.257202252873,0
-16447.33755538918,0
-16549.141645070198,0
-15813.005276495016,0
-15167.144119471752,0
-17743.852823289973,0
-17513.734345460412,1
-17917.63689917578,0
-15136.30431693041,0
-16117.405904846788,0
-15837.9357017981,0
-16476.971366402784,0
-15809.846058854893,0
-16376.764562147524,0
-15447.592365037799,0
-16597.0147464662,0
-17222.020328854054,0
-15616.92332138467,0
-14699.293936894956,0
-16065.56556920317,0
-16978.4560199385,0
-16041.698796975581,0
-16603.55866277766,0
-16500.732057501158,0
-15088.312821821903,0
-16066.413674105426,1
-16665.368527467017,0
-15863.075382422332,0
-16894.23944148225,0
-16419.86291572063,0
-18709.494382014032,1
-17809.722803467022,0
-14832.760945705204,0
-15937.312539604849,0
-14622.997270908145,0
-15356.809465502796,0
-16959.333286078596,0
-17635.515881437386,0
-14104.867186932774,1
-17948.5444571259,0
-17724.46062944359,0
-16496.640218250923,0
-16924.059075250378,0
-16243.636407504688,0
-15226.375710132057,0
-15054.009011827262,0
-16669.151185660365,0
-16287.376820134956,0
-16950.762561421645,0
-14887.879813308979,0
-15761.390746771742,0
-16752.17888580235,0
-16447.976281951454,0
-17311.2194523753,0
-16097.454348252631,0
-16568.103052168568,0
-15851.39171318901,0
-16943.32201969452,0
-15293.960713497458,0
-15550.10154596028,0
-15874.559423948831,0
-21708.731395069033,1
-16437.1609182027,0
-19565.589115447357,0
-15625.106114031876,0
-16782.582225526596,0
-15348.383466272966,0
-14881.323135053175,0
-17497.60181291563,1
-15309.320506619899,0
-15431.28326631729,0
-16212.713692840005,0
-16672.13156606952,0
-15873.14340386273,0
-16828.60328682053,0
-18192.721127883273,0
-18512.577586612435,0
-17530.921423638465,0
-17797.42560588936,1
-18099.65693249876,1
-18548.707456188244,0
-19275.53085778562,1
-18447.006540797287,0
-14918.713198566937,0
-16435.15963211272,0
-21957.331653675687,1
-15935.185988654692,0
-16693.200587911524,0
-18668.618201120466,0
-15497.75253670422,0
-17689.78266358751,1
-16613.699748797655,1
-17598.986612674835,0
-17790.488450345976,0
-19114.811144267147,0
-16151.875480674124,0
-16892.414710650883,1
-16398.938176283562,1
-16857.166209425268,0
-17735.675098361153,1
-19240.45397148875,0
-15446.480656968413,0
-16156.178554454647,0
-15687.655140051605,0
-17273.48386540886,1
-16556.19705627642,0
-23477.482124705966,1
-15078.248740285782,0
-15346.127028771185,0
